Fecha,Hora,Megabytes Normal,Megabytes Picos,Megabytes MySQL
2023-09-21,20:22:13,36.27,407.86,1010.65625
2023-09-21,20:22:18,1.19,2.26,1010.65625
2023-09-21,21:00:32,1.2,2.28,1011.84375
2023-09-21,21:01:00,1.19,2.26,1011.84375
2023-09-21,21:01:09,1.19,2.26,1011.84375
2023-09-21,21:01:18,1.19,2.26,1011.84375
2023-09-21,21:01:28,1.19,2.26,1011.84375
2023-09-21,21:01:40,1.19,2.26,1011.84375
2023-09-21,21:04:36,1.19,2.26,1011.84375
2023-09-21,21:10:47,1.19,2.26,1011.84375
2023-09-21,21:15:03,1.19,2.26,1011.875
2023-09-21,21:22:56,1.19,2.26,1011.875
2023-09-21,21:24:21,1.19,2.26,1011.875
2023-09-21,21:24:56,1.19,2.26,1011.875
2023-09-21,21:25:12,1.19,2.26,1011.875
2023-09-21,21:25:36,1.19,2.26,1011.875
2023-09-21,21:29:37,1.19,2.26,1011.875
2023-09-21,22:07:14,1.2,2.27,1019.796875
2023-09-21,22:09:32,1.2,2.27,1019.796875
2023-09-21,22:10:44,1.2,2.27,1019.796875
2023-09-21,22:11:45,1.2,2.27,1019.796875
2023-09-21,22:16:50,1.2,2.27,1019.796875
2023-09-21,22:20:32,1.2,2.27,1019.796875
2023-09-21,22:21:41,1.2,2.27,1019.796875
2023-09-21,22:22:12,1.2,2.27,1019.796875
2023-09-21,22:22:24,1.2,2.27,1019.796875
2023-09-21,22:25:24,1.2,2.27,1019.796875
2023-09-21,22:25:39,1.2,2.27,1019.796875
2023-09-21,23:03:02,0.72,0.86,1019.8125
2023-09-21,23:03:13,0.8,1.01,1019.8125
2023-09-21,23:03:21,1.2,2.27,1019.8125
2023-09-21,23:33:06,0.8,1.01,1019.828125
2023-09-21,23:33:14,1.2,2.27,1019.828125
2023-09-21,23:33:37,0.8,1.01,1019.828125
2023-09-21,23:33:42,1.2,2.27,1019.828125
2023-09-21,23:42:15,0.8,1.01,1019.828125
2023-09-21,23:42:21,1.2,2.27,1019.828125
2023-09-21,23:43:38,36.51,407.9,1020
2023-09-21,23:45:46,36.51,407.9,1020
2023-09-21,23:49:39,36.51,407.9,1020
2023-09-21,23:49:45,1.2,2.27,1020
2023-09-21,23:52:11,0.81,0.99,1193.1875
2023-09-21,23:52:39,0.81,0.99,1193.34375
2023-09-21,23:52:45,1.2,2.27,1193.34375
2023-09-21,23:52:57,36.27,407.87,1193.34375
2023-09-21,23:53:07,1.2,2.27,1193.34375
2023-09-21,23:53:24,36.51,407.9,1193.34375
2023-09-21,23:53:38,1.2,2.27,1193.34375
2023-09-22,00:09:27,36.27,407.87,1193.34375
2023-09-22,00:12:08,1.2,2.26,1193.34375
2023-09-22,00:23:26,1.2,2.27,1193.34375
2023-09-22,00:23:41,1.2,2.27,1193.34375
2023-09-22,00:24:01,1.2,2.27,1193.34375
2023-09-22,00:25:25,36.52,407.9,1193.34375
2023-09-22,00:25:38,1.2,2.27,1193.78125
2023-09-22,00:25:54,36.53,407.91,1193.78125
2023-09-22,00:26:00,1.2,2.27,1193.78125
2023-09-22,00:29:13,1.2,2.27,1193.78125
2023-09-22,00:30:36,1.2,2.27,1193.78125
2023-09-22,00:32:46,1.2,2.27,1193.78125
2023-09-22,00:33:15,1.2,2.27,1193.78125
2023-09-22,00:35:00,1.2,2.27,1193.78125
2023-09-22,00:37:29,1.2,2.27,1193.78125
2023-09-22,00:38:14,1.2,2.27,1193.78125
2023-09-22,00:45:40,1.2,2.27,1193.78125
2023-09-22,00:51:03,1.2,2.27,1193.78125
2023-09-22,00:51:56,1.2,2.27,1193.78125
2023-09-22,01:03:57,0.8,1.01,1193.78125
2023-09-22,01:04:44,1.2,2.27,1193.78125
2023-09-22,01:07:14,0.8,1.01,1193.78125
2023-09-22,01:08:04,1.2,2.27,1193.78125
2023-09-22,01:15:25,1.2,2.27,1193.78125
2023-09-22,01:15:51,0.8,1.01,1193.78125
2023-09-22,01:16:06,1.2,2.27,1193.78125
2023-09-22,01:16:20,1.2,2.27,1193.78125
2023-09-22,01:16:44,1.2,2.27,1193.78125
2023-09-22,01:16:58,1.2,2.27,1193.78125
2023-09-22,01:20:30,1.2,2.27,1193.8125
2023-09-22,01:21:57,1.2,2.27,1193.8125
2023-09-22,01:25:38,1.2,1.35,1193.8125
2023-09-22,01:29:19,1.19,1.35,1193.8125
2023-09-22,01:32:07,1.19,1.35,1193.8125
2023-09-22,01:35:39,1.19,1.35,1193.8125
2023-09-22,01:37:54,1.19,1.35,1193.8125
2023-09-22,01:41:45,1.21,2.27,1193.8125
2023-09-22,01:42:57,1.21,2.27,1193.8125
2023-09-22,01:43:41,1.21,2.27,1193.8125
2023-09-22,01:45:49,1.21,2.27,1193.8125
2023-09-22,01:47:25,1.21,2.27,1193.8125
2023-09-22,01:51:16,1.21,2.27,1193.8125
2023-09-22,01:52:45,1.21,2.27,1193.8125
2023-09-22,01:53:05,1.21,2.27,1193.8125
2023-09-22,01:57:03,36.27,407.87,1193.8125
2023-09-22,02:00:10,36.27,407.87,1193.8125
2023-09-22,02:01:47,1.2,2.27,1193.8125
2023-09-22,02:02:19,1.21,2.27,1193.8125
2023-09-22,02:14:31,1.2,2.27,1193.8125
2023-09-22,02:14:48,1.21,2.27,1193.8125
2023-09-22,02:15:22,36.27,407.87,1193.8125
2023-09-22,02:17:27,36.27,407.87,1193.859375
2023-09-22,02:18:40,1.2,2.27,1193.859375
2023-09-22,02:18:53,1.21,2.27,1193.859375
2023-09-22,02:19:01,1.21,2.27,1193.859375
2023-09-22,02:19:18,36.27,407.87,1193.859375
2023-09-22,02:19:52,1.21,2.27,1193.859375
2023-09-22,02:23:14,1.21,2.27,1193.859375
2023-09-22,02:24:25,1.2,2.27,1193.859375
2023-09-22,02:24:40,1.21,2.27,1193.859375
2023-09-22,02:25:04,36.56,407.9,1193.953125
2023-09-22,02:25:32,1.21,2.27,1193.953125
2023-09-22,02:27:01,1.21,2.27,1193.953125
2023-09-22,02:27:17,1.2,2.27,1193.953125
2023-09-22,02:27:49,1.2,2.27,1193.953125
2023-09-22,02:28:27,1.2,2.27,1193.953125
2023-09-22,02:28:57,0.81,0.96,1193.953125
2023-09-22,02:45:41,0.81,0.96,1193.953125
2023-09-22,02:45:50,1.2,2.27,1193.953125
2023-09-22,02:46:03,1.21,2.27,1193.953125
2023-09-22,02:46:19,0.81,0.96,1193.953125
2023-09-22,02:46:44,0.81,0.96,1193.953125
2023-09-22,02:46:55,0.81,0.96,1193.953125
2023-09-22,02:47:02,1.2,2.27,1193.953125
2023-09-22,02:47:49,1.21,2.27,1193.953125
2023-09-22,02:48:03,1.21,2.27,1193.953125
2023-09-22,02:49:50,1.21,2.27,1193.953125
2023-09-22,02:50:00,1.21,2.27,1193.953125
2023-09-22,02:50:31,1.21,2.27,1193.953125
2023-09-22,02:50:41,1.21,2.27,1193.953125
2023-09-22,02:50:46,1.21,2.27,1193.953125
2023-09-22,02:51:25,0.8,1.02,1193.953125
2023-09-22,02:54:43,0.8,1.01,1193.953125
2023-09-22,02:54:53,1.2,2.27,1193.953125
2023-09-22,02:56:39,0.8,1.01,1193.953125
2023-09-22,02:56:48,0.8,1.01,1193.953125
2023-09-22,02:57:37,0.8,1.01,1193.953125
2023-09-22,02:57:44,0.8,1.01,1193.953125
2023-09-22,02:58:20,1.5,54.24,1193.953125
2023-09-22,02:58:33,1.44,1.62,1193.953125
2023-09-22,02:58:45,0.79,1,1193.953125
2023-09-22,02:58:52,1.19,2.25,1193.953125
2023-09-22,02:59:08,1.2,2.27,1193.96875
2023-09-22,02:59:16,1.2,2.27,1193.96875
2023-09-22,02:59:34,1.2,2.27,1193.96875
2023-09-22,03:00:14,1.2,2.27,1193.96875
2023-09-22,03:00:28,1.2,2.26,1193.984375
2023-09-22,03:02:58,0.81,0.95,1193.984375
2023-09-22,03:04:11,0.81,0.95,1193.984375
2023-09-22,03:08:19,0.81,0.95,1193.984375
2023-09-22,03:55:19,0.81,0.95,1193.984375
2023-09-22,03:57:45,0.8,0.95,1193.984375
2023-09-22,03:58:08,0.8,0.95,1193.984375
2023-09-22,03:58:37,0.8,0.95,1193.984375
2023-09-22,04:00:41,0.8,0.95,1193.984375
2023-09-22,04:02:18,0.8,0.95,1193.984375
2023-09-22,04:02:32,0.8,0.95,1193.984375
2023-09-22,04:02:41,0.8,0.95,1193.984375
2023-09-22,05:03:08,0.85,0.95,1193.984375
2023-09-22,05:05:51,0.85,0.95,1193.984375
2023-09-22,04:09:34,0.8,0.95,1193.984375
2023-09-22,04:11:42,0.8,0.95,1193.984375
2023-09-22,04:12:55,0.8,0.95,1193.984375
2023-09-22,04:12:56,0.8,0.95,1193.984375
2023-09-22,04:15:15,0.8,0.95,1193.984375
2023-09-22,04:15:17,0.8,0.95,1193.984375
2023-09-22,04:16:38,0.81,0.95,1193.984375
2023-09-22,04:16:39,0.81,0.95,1193.984375
2023-09-22,04:17:44,0.81,0.95,1193.984375
2023-09-22,04:17:45,0.8,0.94,1193.984375
2023-09-22,04:19:00,0.8,0.95,1193.984375
2023-09-22,04:19:00,0.8,0.95,1193.984375
2023-09-22,04:19:12,0.81,0.95,1193.984375
2023-09-22,04:19:12,0.81,0.95,1193.984375
2023-09-22,04:22:57,0.81,0.95,1193.984375
2023-09-22,04:22:58,0.8,0.94,1193.984375
2023-09-22,04:23:26,0.8,0.95,1193.984375
2023-09-22,04:23:26,0.8,0.95,1193.984375
2023-09-22,04:24:00,0.8,0.95,1193.984375
2023-09-22,04:24:33,0.8,0.95,1193.984375
2023-09-22,04:25:08,0.8,0.95,1193.984375
2023-09-22,04:26:09,0.8,0.95,1193.984375
2023-09-22,04:26:10,0.8,0.95,1193.984375
2023-09-22,04:26:43,0.8,0.95,1193.984375
2023-09-22,04:26:43,0.8,0.95,1193.984375
2023-09-22,04:27:12,0.8,0.95,1193.984375
2023-09-22,04:28:00,0.8,0.95,1193.984375
2023-09-22,04:28:13,0.8,0.95,1193.984375
2023-09-22,04:28:13,0.8,0.95,1193.984375
2023-09-22,04:28:57,0.8,0.95,1193.984375
2023-09-22,04:28:58,0.8,0.95,1193.984375
2023-09-22,04:29:15,0.8,0.95,1193.984375
2023-09-22,04:29:16,0.8,0.95,1193.984375
2023-09-22,04:29:53,0.8,0.95,1193.984375
2023-09-22,04:29:54,0.8,0.95,1193.984375
2023-09-22,04:30:17,0.8,0.95,1193.984375
2023-09-22,04:30:19,0.8,0.95,1193.984375
2023-09-22,04:32:04,0.8,0.95,1193.984375
2023-09-22,04:34:44,0.81,0.95,1193.984375
2023-09-22,04:35:17,0.8,0.95,1193.984375
2023-09-22,04:35:37,0.8,0.95,1193.984375
2023-09-22,04:36:54,0.8,0.95,1193.984375
2023-09-22,04:38:10,0.8,0.95,1193.984375
2023-09-22,04:39:45,0.8,0.95,1193.984375
2023-09-22,04:40:35,0.8,0.95,1193.984375
2023-09-22,04:42:18,0.8,0.95,1193.984375
2023-09-22,04:45:17,0.8,0.95,1193.984375
2023-09-22,04:45:50,0.8,0.95,1193.984375
2023-09-22,04:46:43,0.8,0.95,1193.984375
2023-09-22,04:47:57,0.8,0.95,1193.984375
2023-09-22,04:48:14,0.8,0.95,1193.984375
2023-09-22,04:48:39,0.8,0.95,1193.984375
2023-09-22,04:48:50,0.8,0.95,1193.984375
2023-09-22,04:49:29,0.8,0.95,1193.984375
2023-09-22,04:49:29,0.8,0.95,1193.984375
2023-09-22,04:51:02,0.8,0.95,1193.984375
2023-09-22,04:51:03,0.8,0.94,1193.984375
2023-09-22,04:51:34,0.8,0.95,1193.984375
2023-09-22,04:51:34,0.8,0.95,1193.984375
2023-09-22,04:52:18,0.8,0.95,1193.984375
2023-09-22,04:52:18,0.8,0.95,1193.984375
2023-09-22,04:53:04,0.8,0.95,1193.984375
2023-09-22,04:53:05,0.8,0.95,1193.984375
2023-09-22,04:54:20,0.8,0.95,1193.984375
2023-09-22,04:54:20,0.8,0.95,1193.984375
2023-09-22,04:55:18,0.8,0.95,1193.984375
2023-09-22,04:55:19,0.8,0.95,1193.984375
2023-09-22,04:56:11,0.8,0.95,1193.984375
2023-09-22,04:56:12,0.8,0.95,1193.984375
2023-09-22,04:57:04,0.8,0.95,1193.984375
2023-09-22,04:57:05,0.8,0.95,1193.984375
2023-09-22,04:57:25,0.8,0.95,1193.984375
2023-09-22,04:57:26,0.8,0.95,1193.984375
2023-09-22,04:57:55,0.8,0.95,1193.984375
2023-09-22,04:58:48,0.8,0.95,1193.984375
2023-09-22,04:58:48,0.8,0.95,1193.984375
2023-09-22,04:59:28,0.8,0.95,1193.984375
2023-09-22,04:59:28,0.8,0.95,1193.984375
2023-09-22,05:00:00,0.8,0.95,1193.984375
2023-09-22,05:00:01,0.8,0.95,1193.984375
2023-09-22,05:01:10,0.8,0.95,1193.984375
2023-09-22,05:01:11,0.8,0.95,1193.984375
2023-09-22,05:04:55,0.81,0.95,1193.984375
2023-09-22,05:04:56,0.8,0.94,1193.984375
2023-09-22,05:07:10,0.8,0.95,1193.984375
2023-09-22,05:07:11,0.8,0.95,1193.984375
2023-09-22,05:14:20,0.81,0.95,1193.984375
2023-09-22,05:14:21,0.8,0.94,1193.984375
2023-09-22,05:15:41,0.81,0.95,1193.984375
2023-09-22,05:15:42,0.81,0.95,1193.984375
2023-09-22,05:15:57,0.81,0.95,1193.984375
2023-09-22,05:15:58,0.81,0.95,1193.984375
2023-09-22,05:16:26,0.81,0.95,1193.984375
2023-09-22,05:16:27,0.81,0.95,1193.984375
2023-09-22,05:16:57,0.81,0.95,1193.984375
2023-09-22,05:16:57,0.81,0.95,1193.984375
2023-09-22,05:17:45,0.81,0.95,1193.984375
2023-09-22,05:17:46,0.81,0.95,1193.984375
2023-09-22,05:18:08,0.81,0.95,1193.984375
2023-09-22,05:18:08,0.81,0.95,1193.984375
2023-09-22,05:18:38,0.81,0.95,1193.984375
2023-09-22,05:18:38,0.81,0.95,1193.984375
2023-09-22,05:19:49,0.81,0.95,1193.984375
2023-09-22,05:19:50,0.8,0.94,1193.984375
2023-09-22,05:22:02,0.81,0.95,1193.984375
2023-09-22,05:22:02,0.81,0.95,1193.984375
2023-09-22,05:28:33,0.81,0.95,1193.984375
2023-09-22,05:28:33,0.8,0.94,1193.984375
2023-09-22,05:30:42,0.81,0.95,1193.984375
2023-09-22,05:30:43,0.81,0.95,1193.984375
2023-09-22,05:31:58,0.81,0.95,1193.984375
2023-09-22,05:31:58,0.81,0.95,1193.984375
2023-09-22,05:34:03,0.81,0.95,1193.984375
2023-09-22,05:34:03,0.8,0.94,1193.984375
2023-09-22,05:35:30,0.81,0.95,1193.984375
2023-09-22,05:35:31,0.81,0.95,1193.984375
2023-09-22,11:40:25,0.8,0.95,254.453125
2023-09-22,11:40:26,0.8,0.95,254.453125
2023-09-22,11:50:34,0.81,0.95,254.453125
2023-09-22,11:51:10,0.81,0.95,254.453125
2023-09-22,11:51:11,0.81,0.95,254.453125
2023-09-22,12:19:42,0.81,0.95,254.453125
2023-09-22,12:19:42,0.8,0.94,254.453125
2023-09-22,12:21:21,0.81,0.95,254.453125
2023-09-22,12:21:21,0.81,0.95,254.453125
2023-09-22,12:22:43,0.81,0.95,254.453125
2023-09-22,12:22:43,0.81,0.95,254.453125
2023-09-22,12:22:55,0.81,0.95,254.453125
2023-09-22,12:22:55,0.81,0.95,254.453125
2023-09-22,12:25:10,0.81,0.95,254.453125
2023-09-22,12:25:11,0.81,0.95,254.453125
2023-09-22,12:25:49,0.81,0.95,254.453125
2023-09-22,12:25:50,0.81,0.95,254.453125
2023-09-22,12:26:34,0.81,0.95,254.453125
2023-09-22,12:26:35,0.81,0.95,254.453125
2023-09-22,12:26:41,0.81,0.95,254.453125
2023-09-22,12:26:42,0.81,0.95,254.453125
2023-09-22,12:28:14,0.81,0.95,254.453125
2023-09-22,12:28:14,0.8,0.94,254.453125
2023-09-22,12:28:16,0.81,0.95,254.453125
2023-09-22,12:28:17,0.81,0.95,254.453125
2023-09-22,12:30:54,0.81,0.95,254.453125
2023-09-22,12:30:54,0.81,0.95,254.453125
2023-09-22,13:16:56,0.81,0.95,254.453125
2023-09-22,13:17:20,0.81,0.95,254.453125
2023-09-22,13:17:21,0.81,0.95,254.453125
2023-09-22,13:27:54,0.81,0.95,258.125
2023-09-22,13:32:16,0.81,0.95,258.125
2023-09-22,13:32:16,0.81,0.95,258.125
2023-09-22,13:42:26,0.81,0.95,258.125
2023-09-22,13:43:30,0.81,0.95,258.125
2023-09-22,13:46:00,0.81,0.95,258.125
2023-09-22,13:46:01,0.81,0.95,258.125
2023-09-22,13:46:51,0.81,0.95,258.125
2023-09-22,13:46:52,0.81,0.95,258.125
2023-09-22,13:48:14,0.81,0.95,258.125
2023-09-22,13:48:15,0.81,0.95,258.125
2023-09-22,13:52:28,0.81,0.95,258.125
2023-09-22,13:53:13,0.81,0.95,258.125
2023-09-22,13:53:14,0.81,0.95,258.125
2023-09-22,13:55:24,0.81,0.95,258.125
2023-09-22,13:57:11,0.81,0.95,258.125
2023-09-22,13:57:12,0.81,0.95,258.125
2023-09-22,15:06:29,0.81,0.95,258.28125
2023-09-22,15:31:32,0.81,0.95,258.421875
2023-09-22,15:41:53,0.8,0.95,258.421875
2023-09-22,15:44:22,0.8,0.95,258.421875
2023-09-22,15:44:28,0.76,0.92,258.421875
2023-09-22,15:44:54,0.77,0.92,258.421875
2023-09-22,15:59:02,0.77,0.93,258.421875
2023-09-22,15:59:02,0.77,0.93,258.421875
2023-09-22,16:00:11,0.77,0.93,258.421875
2023-09-22,16:00:11,0.77,0.93,258.421875
2023-09-22,16:01:31,0.77,0.93,258.421875
2023-09-22,16:01:31,0.77,0.93,258.421875
2023-09-22,16:04:34,0.77,0.93,258.421875
2023-09-22,16:04:34,0.77,0.92,258.421875
2023-09-22,16:04:55,0.77,0.93,258.421875
2023-09-22,16:04:55,0.77,0.93,258.421875
2023-09-22,16:06:11,0.77,0.93,258.421875
2023-09-22,16:06:11,0.77,0.93,258.421875
2023-09-22,23:16:00,0.77,0.93,73.9375
2023-09-22,23:16:00,0.77,0.93,73.9375
2023-09-22,23:46:25,0.79,1,75.40625
2023-09-22,23:46:47,13.25,13.67,142.03125
2023-09-22,23:47:19,83.43,97.85,285.5
2023-09-23,00:16:37,0.79,1,285.5
2023-09-23,01:23:01,14.63,14.81,183.765625
2023-09-23,01:23:20,14.63,14.81,183.96875
2023-09-23,01:23:29,0.79,1,184.015625
2023-09-23,01:23:36,1.19,2.26,259.25
2023-09-23,01:32:33,0.78,0.93,269.109375
2023-09-23,01:32:33,0.77,0.93,269.109375
2023-09-23,01:33:07,0.78,0.93,269.109375
2023-09-23,01:33:07,0.78,0.93,269.109375
2023-09-23,01:33:35,0.78,0.93,269.109375
2023-09-23,01:33:46,0.78,0.93,269.109375
2023-09-23,01:33:46,0.78,0.93,269.109375
2023-09-23,01:34:11,0.78,0.93,269.109375
2023-09-23,01:34:11,0.78,0.93,269.109375
2023-09-23,01:36:37,0.78,0.93,269.109375
2023-09-23,01:36:37,0.78,0.93,269.109375
2023-09-23,01:38:01,0.78,0.93,269.109375
2023-09-23,01:38:02,0.77,0.93,269.109375
2023-09-23,01:38:42,0.78,0.93,269.109375
2023-09-23,01:38:42,0.78,0.93,269.109375
2023-09-23,01:39:02,0.78,0.93,269.109375
2023-09-23,01:39:02,0.78,0.93,269.109375
2023-09-23,01:40:26,0.78,0.93,269.109375
2023-09-23,01:44:23,0.78,0.93,277.234375
2023-09-23,01:45:05,0.78,0.93,277.234375
2023-09-23,01:46:24,0.78,0.93,277.234375
2023-09-23,01:47:33,0.78,0.93,277.234375
2023-09-23,01:49:27,0.78,0.93,277.234375
2023-09-23,02:04:53,0.78,0.93,277.234375
2023-09-23,02:04:54,0.78,0.93,277.234375
2023-09-23,02:05:09,0.78,0.93,277.234375
2023-09-23,02:05:17,0.78,0.93,277.234375
2023-09-23,02:05:17,0.78,0.93,277.234375
2023-09-23,02:08:10,0.78,0.93,277.234375
2023-09-23,02:08:10,0.78,0.93,277.234375
2023-09-23,02:09:16,0.78,0.93,277.234375
2023-09-23,02:09:16,0.78,0.93,277.234375
2023-09-23,02:09:33,0.78,0.93,277.234375
2023-09-23,02:09:33,0.78,0.93,277.234375
2023-09-23,02:09:40,0.78,0.93,277.234375
2023-09-23,02:09:40,0.78,0.93,277.234375
2023-09-23,02:12:28,0.78,0.93,277.234375
2023-09-23,02:12:28,0.78,0.93,277.234375
2023-09-23,02:13:12,0.78,0.93,277.234375
2023-09-23,02:13:12,0.78,0.93,277.234375
2023-09-23,02:13:19,0.78,0.93,277.234375
2023-09-23,02:13:19,0.78,0.93,277.234375
2023-09-23,02:13:35,0.78,0.93,277.234375
2023-09-23,02:13:35,0.78,0.93,277.234375
2023-09-23,02:14:09,0.78,0.93,277.234375
2023-09-23,02:14:09,0.78,0.93,277.234375
2023-09-23,02:14:47,0.78,0.93,277.234375
2023-09-23,02:14:47,0.78,0.93,277.234375
2023-09-23,02:15:14,0.78,0.93,277.234375
2023-09-23,02:15:16,0.78,0.93,277.234375
2023-09-23,02:16:27,0.78,0.93,277.234375
2023-09-23,02:16:28,0.78,0.93,277.234375
2023-09-23,02:17:15,0.78,0.93,277.234375
2023-09-23,02:18:30,0.78,0.93,277.234375
2023-09-23,02:18:31,0.78,0.93,277.234375
2023-09-23,02:19:34,0.78,0.93,277.234375
2023-09-23,02:19:34,0.78,0.93,277.234375
2023-09-23,02:32:05,0.78,0.93,277.234375
2023-09-23,02:32:05,0.78,0.93,277.234375
2023-09-23,02:32:29,0.78,0.93,277.234375
2023-09-23,02:32:30,0.78,0.93,277.234375
2023-09-23,02:33:42,0.78,0.93,277.234375
2023-09-23,02:33:43,0.78,0.93,277.234375
2023-09-23,02:34:26,0.78,0.93,277.234375
2023-09-23,02:34:26,0.78,0.93,277.234375
2023-09-23,02:35:03,0.78,0.93,277.234375
2023-09-23,02:35:03,0.78,0.93,277.234375
2023-09-23,02:35:08,0.78,0.93,277.234375
2023-09-23,02:35:09,0.78,0.93,277.234375
2023-09-23,02:36:40,0.78,0.93,277.234375
2023-09-23,02:36:40,0.78,0.93,277.234375
2023-09-23,02:37:22,0.78,0.93,277.234375
2023-09-23,02:37:22,0.78,0.93,277.234375
2023-09-23,02:37:35,0.78,0.93,277.234375
2023-09-23,02:37:35,0.78,0.93,277.234375
2023-09-23,02:39:02,0.78,0.93,277.234375
2023-09-23,02:39:02,0.78,0.93,277.234375
2023-09-23,02:39:56,0.78,0.93,277.234375
2023-09-23,02:39:57,0.78,0.93,277.234375
2023-09-23,02:40:23,0.78,0.93,277.234375
2023-09-23,02:40:23,0.78,0.93,277.234375
2023-09-23,02:41:52,0.78,0.93,277.234375
2023-09-23,02:41:54,0.78,0.93,277.234375
2023-09-23,02:42:09,0.78,0.93,277.234375
2023-09-23,02:42:10,0.78,0.93,277.234375
2023-09-23,02:42:57,0.78,0.93,277.234375
2023-09-23,02:42:58,0.78,0.93,277.234375
2023-09-23,02:45:49,0.78,0.93,277.234375
2023-09-23,02:45:57,0.78,0.93,277.234375
2023-09-23,02:45:58,0.78,0.93,277.234375
2023-09-23,02:46:24,0.78,0.93,277.234375
2023-09-23,02:49:02,0.78,0.93,277.234375
2023-09-23,02:52:02,0.78,0.93,277.234375
2023-09-23,02:52:03,0.78,0.93,277.234375
2023-09-23,02:52:49,0.78,0.93,277.234375
2023-09-23,02:52:50,0.78,0.93,277.234375
2023-09-23,02:53:48,0.78,0.93,277.234375
2023-09-23,02:53:49,0.78,0.93,277.234375
2023-09-23,02:54:11,0.78,0.93,277.234375
2023-09-23,02:54:12,0.78,0.93,277.234375
2023-09-23,02:54:17,0.78,0.93,277.234375
2023-09-23,02:54:18,0.78,0.93,277.234375
2023-09-23,02:54:29,0.78,0.93,277.234375
2023-09-23,02:54:30,0.78,0.93,277.234375
2023-09-23,02:55:03,0.78,0.93,277.234375
2023-09-23,02:55:04,0.78,0.93,277.234375
2023-09-23,02:55:25,0.78,0.93,277.234375
2023-09-23,02:55:26,0.78,0.93,277.234375
2023-09-23,02:55:46,0.78,0.93,277.234375
2023-09-23,02:55:48,0.78,0.93,277.234375
2023-09-23,02:57:09,0.78,0.93,277.234375
2023-09-23,02:57:47,0.78,0.93,277.234375
2023-09-23,02:57:49,0.78,0.93,277.234375
2023-09-23,02:58:28,0.78,0.93,277.234375
2023-09-23,02:58:30,0.78,0.93,277.234375
2023-09-23,02:58:45,0.78,0.93,277.234375
2023-09-23,02:58:45,0.78,0.93,277.234375
2023-09-23,02:59:21,0.78,0.93,277.234375
2023-09-23,02:59:21,0.78,0.93,277.234375
2023-09-23,11:21:48,0.78,0.92,78.71875
2023-09-23,11:21:49,0.78,0.93,78.71875
2023-09-23,11:23:26,0.78,0.93,78.796875
2023-09-23,11:23:26,0.78,0.93,78.796875
2023-09-23,11:24:36,0.78,0.93,78.796875
2023-09-23,11:24:37,0.78,0.93,78.796875
2023-09-23,11:26:27,0.78,0.93,78.796875
2023-09-23,11:26:28,0.78,0.93,78.796875
2023-09-23,11:26:37,0.78,0.93,78.796875
2023-09-23,11:26:37,0.78,0.93,78.796875
2023-09-23,11:27:45,0.78,0.93,78.796875
2023-09-23,11:27:46,0.78,0.93,78.796875
2023-09-23,11:28:13,0.78,0.93,78.796875
2023-09-23,11:28:14,0.78,0.93,78.796875
2023-09-23,11:39:21,0.78,0.93,78.796875
2023-09-23,11:39:21,0.78,0.93,78.796875
2023-09-23,11:39:43,0.78,0.93,78.796875
2023-09-23,11:39:44,0.78,0.93,78.796875
2023-09-23,11:43:04,0.78,0.93,78.796875
2023-09-23,11:43:04,0.78,0.93,78.796875
2023-09-23,11:43:33,0.78,0.93,78.796875
2023-09-23,11:44:03,0.78,0.93,78.796875
2023-09-23,11:44:04,0.78,0.93,78.796875
2023-09-23,11:51:00,0.78,0.93,78.796875
2023-09-23,11:51:00,0.77,0.92,78.796875
2023-09-23,11:53:32,0.78,0.93,78.796875
2023-09-23,11:53:32,0.78,0.93,78.796875
2023-09-23,11:54:07,0.78,0.93,78.796875
2023-09-23,11:54:07,0.78,0.93,78.796875
2023-09-23,11:55:26,0.78,0.93,78.796875
2023-09-23,11:55:26,0.78,0.93,78.796875
2023-09-23,11:58:02,0.78,0.93,78.796875
2023-09-23,11:58:03,0.77,0.92,78.796875
2023-09-23,11:58:20,0.78,0.93,78.796875
2023-09-23,11:58:21,0.78,0.93,78.796875
2023-09-23,12:02:49,0.78,0.93,78.796875
2023-09-23,12:02:49,0.78,0.93,78.796875
2023-09-23,12:04:10,0.78,0.93,78.796875
2023-09-23,12:04:10,0.78,0.93,78.796875
2023-09-23,12:04:55,0.78,0.93,78.796875
2023-09-23,12:04:56,0.78,0.93,78.796875
2023-09-23,12:07:02,0.78,0.93,78.796875
2023-09-23,12:07:02,0.78,0.93,78.796875
2023-09-23,12:07:17,0.78,0.93,78.796875
2023-09-23,12:07:18,0.78,0.93,78.796875
2023-09-23,12:08:41,0.78,0.93,78.796875
2023-09-23,12:08:41,0.78,0.93,78.796875
2023-09-23,12:09:23,0.78,0.93,78.796875
2023-09-23,12:09:23,0.78,0.93,78.796875
2023-09-23,12:09:40,0.78,0.93,78.796875
2023-09-23,12:10:14,0.78,0.93,78.796875
2023-09-23,12:10:14,0.78,0.93,78.796875
2023-09-23,12:10:26,0.78,0.93,78.796875
2023-09-23,12:10:44,0.78,0.93,78.796875
2023-09-23,12:11:48,0.78,0.93,78.796875
2023-09-23,12:11:48,0.78,0.93,78.796875
2023-09-23,12:16:11,0.78,0.93,78.796875
2023-09-23,12:16:12,0.78,0.93,78.796875
2023-09-23,12:17:41,0.78,0.93,78.796875
2023-09-23,12:17:42,0.78,0.93,78.796875
